gene2	None	gene9	gene13	gene10	gene14	gene4	gene20	gene11	gene18	gene1	gene6	gene17	gene8	gene12	gene19	gene15	gene7	gene16	gene5	cov1	cov2	trait1	cov3	cov4	PRS
971.29	0.0	0.0	856.9789999999997	0.0	0.0	0.0	426.306	0.0	0.0	3393.34	0.0	26399.8	0.0	649.622	0.0	0.0	0.0	0.0	49901.0	0	4.804763595009582	0	8.725087070942969	33.29460725919433	-102.285
0.0	0.0	0.0	1086.99	0.0	0.0	459.05	0.0	0.0	0.0	533.2	0.0	11299.0	0.0	0.0	268.431	1688.54	584.476	3838.76	70046.2	1	2.326388554197865	1	13.579176537894629	36.20531672208981	-180.27599999999998
284.967	0.0	0.0	574.065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4605.66	0.0	251.65599999999998	367.37800000000004	1007.69	559.3919999999998	4075.13	22383.4	0	-7.8203643911371215	0	12.032580564113465	46.55417466715785	119.196
466.499	0.0	0.0	980.096	0.0	0.0	0.0	0.0	0.0	0.0	381.51800000000003	0.0	25431.1	0.0	0.0	0.0	0.0	0.0	906.471	27730.0	0	2.15117481665358	0	11.671002660125453	39.248274121837795	11.4086
0.0	249.13299999999998	0.0	371.461	0.0	0.0	369.286	0.0	0.0	255.40599999999998	0.0	581.805	18372.4	0.0	0.0	0.0	0.0	0.0	2134.06	25452.3	1	-1.280525425878127	1	11.590557535366225	39.75844372658496	121.376
353.29699999999997	292.057	0.0	0.0	257.992	0.0	0.0	305.901	354.277	0.0	533.2	0.0	19401.2	0.0	726.432	0.0	0.0	0.0	0.0	50537.4	0	6.592113608145232	1	15.263783912384572	28.820206675636893	61.3238
0.0	0.0	0.0	321.01	0.0	0.0	273.672	0.0	0.0	0.0	491.245	837.148	22803.9	466.76199999999994	0.0	0.0	0.0	2063.78	827.1610000000003	24028.1	1	9.236251434250065	0	9.11017087933242	45.59736373127946	53.6328
945.953	0.0	0.0	538.756	439.48800000000006	410.458	0.0	0.0	0.0	0.0	4494.08	621.085	16589.1	302.874	0.0	0.0	678.8860000000002	0.0	0.0	23296.4	1	3.0862231953955344	0	11.420648011111926	33.469683764335045	-67.6578
0.0	0.0	0.0	1628.54	0.0	0.0	0.0	0.0	0.0	578.365	296.759	0.0	19757.2	684.977	649.622	459.95	1688.54	0.0	3838.76	21624.9	1	1.6329244396733569	0	8.531351299052469	39.2982859976468	-28.1335
0.0	3669.06	820.638	443.702	0.0	379.11	0.0	0.0	0.0	0.0	0.0	0.0	8147.9	1870.35	0.0	0.0	0.0	0.0	0.0	33016.2	0	-3.73397761662684	0	9.679546860371556	38.77238478263836	-90.9127
0.0	0.0	0.0	0.0	234.735	712.459	879.755	0.0	0.0	0.0	0.0	491.827	16112.4	709.5319999999997	1061.91	1149.11	0.0	0.0	0.0	54674.5	1	-1.9801836030463629	0	10.957081405646283	38.385078235103784	-42.7613
0.0	0.0	0.0	1373.19	601.148	0.0	290.223	0.0	309.329	0.0	0.0	468.707	10574.1	0.0	0.0	0.0	0.0	459.973	0.0	28657.5	1	8.272686771968566	0	12.442787008865938	32.835210681129475	-23.1721
0.0	332.189	0.0	301.422	0.0	1738.12	0.0	0.0	1195.1	0.0	539.315	0.0	12564.6	546.894	0.0	0.0	0.0	0.0	0.0	23096.4	0	-12.606077898438494	0	8.16565860800199	36.23055142736387	83.9635
0.0	0.0	0.0	0.0	474.00300000000004	286.997	0.0	1112.55	0.0	0.0	913.0	0.0	19177.4	0.0	0.0	0.0	1181.09	498.459	0.0	39638.4	0	-2.0275258789886625	1	15.21448229701383	32.78370198599104	124.602
553.997	0.0	915.128	229.713	0.0	0.0	505.28	306.242	0.0	0.0	0.0	777.5189999999999	7285.13	0.0	389.369	426.106	0.0	294.58799999999997	0.0	45036.6	0	0.6239689937508317	0	13.187814726423984	38.98650268448446	39.7789
466.499	0.0	0.0	229.713	0.0	0.0	203.33700000000002	1220.9	1136.78	255.40599999999998	381.51800000000003	0.0	17880.5	0.0	846.988	0.0	0.0	530.664	0.0	47806.2	0	3.0716157989141446	1	12.875480111383574	29.138564102858467	-58.2198
541.069	299.368	1799.49	279.793	280.665	542.664	0.0	476.87199999999996	0.0	0.0	0.0	0.0	9322.17	0.0	0.0	0.0	0.0	0.0	0.0	36804.5	0	-4.307501961843658	1	14.498830615070727	31.593503865880784	108.038
0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.242	0.0	0.0	609.99	0.0	25542.6	501.264	0.0	0.0	760.186	0.0	489.561	23674.9	0	-0.4551576427437659	0	8.443629484499303	31.59957332826441	299.481
210.924	0.0	0.0	405.277	531.066	419.394	0.0	3449.16	0.0	0.0	297.53	0.0	17426.7	580.004	1359.01	0.0	0.0	498.459	1285.28	49473.4	0	2.5281897370677626	0	10.471798875127039	39.64938024142807	-72.5539
0.0	0.0	0.0	0.0	1526.68	0.0	0.0	0.0	691.472	0.0	0.0	0.0	3125.42	0.0	315.904	497.849	0.0	0.0	267.872	31321.4	0	-5.171499487946835	0	7.895025812071924	48.0926540639671	-7.04157
0.0	0.0	0.0	0.0	197.928	0.0	0.0	305.901	0.0	0.0	3311.06	373.70099999999996	2840.89	942.835	0.0	284.096	680.847	0.0	0.0	38267.5	0	-1.8108904639732304	0	7.721046929988036	44.31254847269172	-38.8505
445.575	0.0	0.0	601.953	0.0	286.997	0.0	0.0	0.0	0.0	853.919	0.0	5513.83	320.14799999999997	951.663	0.0	347.66	0.0	205.252	23842.8	1	5.336320527383051	0	11.829735490691768	46.755861511454846	133.99200000000002
326.435	249.13299999999998	0.0	517.506	0.0	0.0	273.672	0.0	897.0039999999997	0.0	3067.44	627.405	31271.8	0.0	0.0	1025.19	0.0	546.65	0.0	26691.5	0	-0.1680783867174276	1	13.792289181671356	27.94642916531869	88.6531
0.0	476.353	0.0	0.0	0.0	0.0	510.47	489.879	0.0	0.0	0.0	0.0	15989.9	0.0	1035.44	0.0	0.0	0.0	302.577	49613.2	0	0.7605689362858112	0	9.51481379871974	35.67814587824336	96.985
0.0	318.71	1307.23	396.032	585.8330000000002	618.744	0.0	0.0	0.0	0.0	0.0	452.50300000000004	14947.2	436.259	0.0	614.394	901.362	0.0	0.0	28637.3	0	2.854922248188651	0	9.367014204326116	38.24948795667449	53.9918
0.0	441.05800000000005	0.0	658.27	0.0	0.0	601.814	219.19299999999998	0.0	427.92900000000003	543.7130000000002	0.0	4235.23	1366.95	0.0	0.0	925.2589999999999	0.0	637.427	33368.6	0	-0.014661251845150243	0	9.243542877033333	37.95939995735211	-80.6572
0.0	389.33099999999996	836.748	0.0	0.0	0.0	289.068	0.0	539.298	0.0	0.0	0.0	39679.6	0.0	0.0	0.0	0.0	404.853	1145.51	19139.9	0	2.11379678867181	1	12.400230745601649	38.98077088864585	135.783
0.0	0.0	348.704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	541.3330000000002	0.0	19978.3	0.0	407.348	0.0	0.0	0.0	495.32300000000004	31772.5	1	6.885255272695309	0	11.96316077486992	47.88699604831895	-60.5394
0.0	0.0	0.0	1097.03	542.094	286.997	483.13300000000004	0.0	0.0	0.0	591.303	0.0	11268.3	401.181	804.0830000000003	0.0	347.66	0.0	0.0	34375.0	0	-6.310575429129468	0	7.62896620004266	31.285298207119013	-95.0361
0.0	0.0	417.658	1871.35	0.0	489.228	318.608	0.0	242.979	0.0	7956.2	0.0	24573.8	553.357	0.0	0.0	303.9240000000001	221.021	2389.46	40296.3	1	0.4420806274819302	1	11.51554793777104	39.778812610574406	144.184
509.10699999999997	570.7040000000002	693.857	439.996	0.0	0.0	0.0	0.0	0.0	0.0	1954.86	0.0	5324.91	553.357	0.0	0.0	0.0	593.887	1298.57	48618.2	1	13.137207498524756	1	13.087920275584414	21.831044697152567	-41.4785
0.0	0.0	0.0	284.154	0.0	0.0	0.0	0.0	389.092	0.0	0.0	491.827	33633.9	0.0	0.0	0.0	426.789	0.0	439.69699999999995	32982.3	0	9.85025071019306	1	13.158785579820568	38.35440706023052	63.608999999999995
0.0	249.13299999999998	0.0	0.0	0.0	1923.23	0.0	0.0	0.0	0.0	1901.64	0.0	6814.76	0.0	0.0	700.94	0.0	0.0	0.0	21442.0	0	0.28569399625585434	0	11.738387706430744	41.20477418805575	77.0805
1385.98	281.265	0.0	1281.46	0.0	0.0	0.0	0.0	0.0	0.0	313.151	0.0	9873.97	0.0	0.0	530.511	0.0	0.0	888.982	25100.2	0	2.4634232301789485	0	10.289493448190782	49.23240959558496	-48.0213
0.0	204.801	624.309	0.0	0.0	0.0	0.0	440.925	0.0	481.61400000000003	0.0	0.0	16112.4	0.0	0.0	352.55	1093.21	0.0	0.0	43838.7	1	0.4944020316837095	0	14.115965557330336	41.27668461356193	-90.8726
326.435	0.0	0.0	0.0	811.081	0.0	1251.37	502.51599999999996	569.793	0.0	10922.1	0.0	23484.9	0.0	0.0	441.0	0.0	824.538	0.0	26027.5	1	4.9041812088334655	1	12.278816191347707	21.99449862483532	36.7069
698.5269999999997	590.286	0.0	1333.21	0.0	286.997	0.0	0.0	0.0	0.0	541.3330000000002	467.389	2840.89	0.0	0.0	0.0	347.66	617.944	0.0	23715.7	1	2.2800569195346956	0	8.292381081596515	43.32384312420902	68.812
308.165	0.0	0.0	597.2919999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17880.5	0.0	849.581	0.0	0.0	0.0	0.0	33468.8	1	-4.761231321228457	0	8.523423302212105	37.39904143521653	237.305
0.0	0.0	1092.62	0.0	21579.4	0.0	0.0	340.265	0.0	0.0	1116.34	627.405	17977.0	0.0	0.0	0.0	0.0	546.65	304.469	22250.8	0	0.239385141969351	0	12.968041784153376	40.20888526787017	134.855
0.0	498.774	0.0	517.506	0.0	0.0	925.3480000000001	0.0	1770.14	391.49300000000005	1125.17	0.0	6000.01	0.0	0.0	0.0	1325.79	0.0	879.862	35209.5	1	-5.495340147087524	0	13.568662826531279	32.995002960230856	-18.4371
0.0	0.0	0.0	479.121	542.094	917.9630000000001	0.0	0.0	0.0	0.0	0.0	0.0	7660.54	401.181	804.0830000000003	386.991	0.0	0.0	0.0	45093.4	0	-1.8737442706418577	0	13.46234850411102	35.542350816247136	28.8412
261.221	0.0	417.658	304.5420000000001	0.0	0.0	0.0	524.6709999999998	511.62300000000016	0.0	378.49	646.427	13182.4	406.408	294.02	0.0	0.0	381.465	0.0	38029.4	1	-3.5555882241302648	0	12.940024383146064	46.62666618721836	4.17897
0.0	0.0	915.128	244.861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28936.8	0.0	0.0	276.08099999999996	901.362	606.51	671.1139999999998	49173.0	1	0.462304663258451	1	12.46474145278983	28.45945315894236	24.2365
509.10699999999997	0.0	0.0	1211.01	811.081	0.0	0.0	1117.32	0.0	0.0	0.0	0.0	8030.98	362.64099999999996	0.0	644.581	0.0	0.0	0.0	44947.8	1	-0.6719067162943944	0	12.469637475129685	48.16223438827038	11.2392
284.967	0.0	498.207	869.829	3692.95	0.0	0.0	237.585	0.0	0.0	863.138	346.903	16948.4	466.76199999999994	0.0	0.0	484.02	396.083	949.21	39346.8	1	-7.699485552952689	1	11.778484056873653	36.691092538031576	-25.9519
0.0	0.0	0.0	2185.2	1291.94	0.0	0.0	886.6519999999997	0.0	0.0	0.0	0.0	5068.43	0.0	0.0	471.454	0.0	0.0	0.0	49340.7	1	-7.961884349790772	1	15.154955114309026	26.557352740492053	-96.5479
698.5269999999997	0.0	0.0	279.793	482.457	1738.12	0.0	0.0	942.855	0.0	541.3330000000002	467.389	6266.2	0.0	0.0	0.0	338.98699999999997	280.163	0.0	23397.6	0	-1.5236836822140023	0	10.499986647903327	47.75644976087936	-38.7177
0.0	0.0	1092.62	268.515	20857.5	0.0	0.0	489.879	424.431	0.0	390.01599999999996	0.0	18420.0	0.0	0.0	471.454	0.0	381.465	0.0	29953.7	0	3.918793859887764	0	10.393026114801431	45.90932120132575	-62.1702
0.0	0.0	0.0	975.046	571.812	286.997	290.223	1220.9	0.0	0.0	8985.6	346.903	4605.66	546.894	0.0	0.0	878.3919999999997	0.0	0.0	40062.2	1	-7.455669947102795	1	12.327343997326212	26.40123952759565	-18.1604
0.0	0.0	0.0	1764.29	531.066	0.0	0.0	524.439	0.0	0.0	0.0	0.0	22324.6	313.753	0.0	0.0	803.581	0.0	0.0	25790.0	0	7.797727375715888	1	12.574980603066974	30.52619289435066	17.9669
0.0	1231.03	0.0	437.574	0.0	0.0	0.0	301.545	0.0	569.78	0.0	0.0	16630.3	0.0	0.0	0.0	901.362	396.083	1344.73	40153.6	1	2.3120163175510853	0	9.095076922815133	30.102575931815963	-7.30819
0.0	0.0	0.0	0.0	1291.94	0.0	0.0	905.085	0.0	0.0	0.0	289.94	22892.8	0.0	315.904	0.0	697.846	0.0	1046.17	35991.0	1	-2.1530963294772723	1	11.584059777850346	21.952968198194093	180.30900000000003
0.0	0.0	0.0	933.75	1794.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16457.2	372.129	0.0	0.0	0.0	0.0	552.344	37727.4	0	1.5274335469789582	1	13.678417267419832	22.358951760914106	-25.7521
0.0	0.0	0.0	1041.66	585.8330000000002	618.744	0.0	218.94299999999998	0.0	0.0	2212.19	0.0	8720.65	320.14799999999997	0.0	0.0	657.2719999999998	1202.85	0.0	49030.8	1	-7.338047732885847	0	13.151530172075393	31.66094546591249	-110.564
445.575	0.0	0.0	0.0	0.0	790.197	0.0	1317.59	0.0	0.0	853.919	0.0	4605.66	0.0	1035.44	266.29400000000004	0.0	1541.77	1705.14	38575.4	1	-2.067166780778125	0	8.609985836028132	34.265739140859104	-56.1705
0.0	0.0	991.041	489.645	242.00799999999998	0.0	0.0	0.0	0.0	0.0	834.796	0.0	4605.66	0.0	0.0	0.0	0.0	793.825	0.0	27640.4	0	-1.8929190119635484	0	11.790960960729075	45.37145770875011	-58.1641
0.0	0.0	1598.13	1136.05	0.0	0.0	290.223	0.0	0.0	0.0	1482.92	346.903	17426.7	501.264	0.0	0.0	0.0	478.601	575.065	49524.0	0	7.607225481467907	1	14.960147385374654	37.55752715866633	-42.4241
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34060.2	0.0	0.0	1523.23	0.0	584.476	264.032	33944.7	1	6.812679195021692	1	14.029261331452775	37.33759962913611	155.379
0.0	0.0	915.128	0.0	0.0	0.0	289.068	0.0	0.0	6395.16	0.0	0.0	30493.4	0.0	389.369	0.0	0.0	1115.14	0.0	47373.9	1	7.59365832300411	1	11.967481452431759	24.448970728339113	-35.5128
578.7869999999998	1664.4	0.0	958.73	961.84	2487.93	0.0	4285.32	0.0	381.853	0.0	0.0	31420.6	1017.49	846.988	450.68800000000016	303.9240000000001	0.0	1074.53	33278.5	0	1.1302737829036211	0	9.852011552181748	41.30649168609473	78.7501
0.0	0.0	300.047	517.506	0.0	0.0	0.0	426.306	827.288	0.0	0.0	0.0	6814.76	570.635	0.0	0.0	481.287	0.0	0.0	22694.5	1	-8.185863827993554	0	10.443808620634947	33.78244834772622	161.35399999999996
0.0	0.0	386.35	553.278	0.0	1095.94	0.0	1261.59	864.2	0.0	0.0	0.0	4605.66	942.835	0.0	670.165	0.0	589.004	419.865	20635.0	1	-3.0711865877335502	0	7.909845046157447	35.398251411234604	93.9047
327.96	590.286	0.0	0.0	324.382	0.0	499.334	601.3380000000002	0.0	0.0	1633.94	621.085	2840.89	0.0	0.0	1523.23	0.0	0.0	1247.01	22092.2	1	-5.5670381816616334	0	12.932854136383614	49.07682950428878	-64.8625
353.29699999999997	498.774	0.0	785.7180000000003	482.457	548.2769999999998	0.0	905.085	0.0	0.0	572.632	369.76599999999996	23148.2	0.0	1061.91	534.015	0.0	0.0	1112.44	49304.1	1	5.733307783394031	1	14.40077879926747	27.91813854132444	66.1431
0.0	0.0	0.0	0.0	234.735	0.0	511.152	0.0	1075.36	0.0	0.0	0.0	29836.8	0.0	0.0	0.0	0.0	606.51	0.0	48820.6	1	-1.715072482780594	1	13.806909086246598	37.78836583284383	31.3042
477.541	0.0	600.095	1387.16	0.0	0.0	0.0	601.3380000000002	0.0	0.0	0.0	0.0	29410.2	1274.69	251.65599999999998	0.0	484.02	0.0	241.895	26370.8	1	6.704428792731037	1	13.10327636131571	23.989953236818472	97.749
0.0	0.0	0.0	371.6	439.48800000000006	0.0	0.0	489.879	1541.94	0.0	1779.11	346.903	6266.2	0.0	0.0	1025.19	484.02	0.0	637.42	25772.3	1	0.11380017448041173	0	10.249439891017603	49.85209702990343	-97.5911
0.0	1126.24	0.0	0.0	0.0	0.0	0.0	2196.73	0.0	481.61400000000003	313.151	0.0	4605.66	266.251	951.663	759.597	0.0	0.0	552.344	56976.9	1	-0.19374957979648494	1	14.892045327532593	35.74631691556142	-68.5612
0.0	0.0	0.0	0.0	585.8330000000002	0.0	1009.91	301.545	0.0	0.0	572.632	373.70099999999996	20585.4	0.0	0.0	0.0	0.0	221.021	267.872	37254.5	0	-7.4303930301060275	1	15.439672840496009	37.467253054121535	271.005
0.0	0.0	0.0	726.046	764.462	293.88	0.0	0.0	1392.01	481.61400000000003	0.0	369.76599999999996	7748.02	0.0	715.439	0.0	0.0	221.021	419.865	37500.5	0	0.7151232927076768	0	10.042530818803687	46.32899614125918	-125.51299999999999
0.0	292.057	0.0	0.0	257.992	453.064	0.0	426.306	354.277	0.0	541.3330000000002	0.0	22866.0	0.0	0.0	0.0	0.0	0.0	0.0	31413.2	1	6.7600195612024425	0	9.230797113005757	32.02813910528694	-47.0374
0.0	0.0	0.0	0.0	628.364	379.11	0.0	620.929	0.0	0.0	1834.69	0.0	3358.87	0.0	0.0	0.0	0.0	0.0	0.0	27686.1	1	-3.6632813197366723	0	11.978452913679705	35.006321193245874	-55.1845
0.0	0.0	0.0	0.0	531.066	0.0	0.0	897.1060000000001	0.0	6395.16	0.0	0.0	30693.4	313.753	294.02	1222.27	0.0	952.7669999999999	0.0	46550.8	0	-0.3149649300618179	0	8.799205813537043	34.70776542659691	-23.3143
0.0	1976.96	937.421	1211.01	0.0	0.0	489.624	218.94299999999998	0.0	544.9540000000002	518.836	581.805	17877.1	704.055	0.0	0.0	0.0	0.0	0.0	24980.6	0	7.98181892328431	0	12.66731846320109	41.180901596168326	182.463
578.7869999999998	0.0	0.0	861.1060000000001	0.0	0.0	499.334	3449.16	0.0	0.0	0.0	539.243	2840.89	466.76199999999994	601.871	462.914	0.0	1053.92	552.344	23230.7	0	4.607112112481694	0	12.362000243290453	36.883275208601454	134.61700000000002
0.0	727.548	710.612	0.0	0.0	0.0	0.0	0.0	445.31300000000016	0.0	0.0	0.0	16512.6	0.0	0.0	541.229	0.0	0.0	575.065	50205.6	1	-7.1164318786092196	0	8.510587888077831	49.205675062216606	-54.1491
795.107	1231.03	0.0	355.741	0.0	0.0	0.0	0.0	246.835	0.0	0.0	0.0	15861.7	0.0	0.0	0.0	509.876	0.0	1298.57	27047.9	1	-3.367061812989933	0	12.987179390195275	36.612795246468174	118.037
578.7869999999998	0.0	0.0	425.246	1030.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7245.84	0.0	0.0	1230.62	0.0	0.0	1173.97	31622.0	1	-2.8140145355125483	0	8.22765115007305	31.933924787680393	143.38299999999995
0.0	0.0	0.0	1389.54	0.0	1923.23	459.05	820.5310000000003	2128.53	569.78	612.5980000000002	0.0	5567.96	0.0	315.904	1190.39	901.362	0.0	637.42	33673.8	0	4.4562919676496735	0	8.502886572735507	45.5228353449101	-56.8771
1095.43	0.0	1092.62	498.1	21435.2	0.0	0.0	0.0	0.0	0.0	313.151	0.0	17877.1	434.787	0.0	459.95	426.789	0.0	923.497	38490.4	0	-1.92768053932098	0	9.103363718199523	40.213125603381656	-19.9078
0.0	0.0	0.0	3291.77	2540.4	0.0	0.0	0.0	0.0	512.9580000000002	0.0	0.0	5123.87	553.357	0.0	284.096	0.0	589.004	599.371	24134.0	1	1.8891341951380336	0	9.874900114221727	32.212969317315505	99.2725
567.812	0.0	1459.63	0.0	16660.4	0.0	499.334	665.9169999999998	540.145	481.61400000000003	490.38599999999997	539.243	17971.6	0.0	0.0	0.0	0.0	1053.92	804.204	25765.8	1	-5.440841162159746	0	13.734732525627813	40.947733674402215	11.1188
0.0	0.0	0.0	1021.02	492.726	0.0	0.0	4355.56	354.277	0.0	1099.95	0.0	5148.56	0.0	0.0	4542.03	0.0	593.887	469.11800000000005	26094.4	1	-0.2474912148895917	0	13.70047000032871	48.086728884245254	-33.4239
0.0	0.0	0.0	1149.5	0.0	548.2769999999998	0.0	0.0	383.89	569.78	0.0	467.389	16179.9	395.556	528.5740000000002	2686.24	901.362	0.0	1749.86	34388.6	1	-5.685805920076027	0	7.834470078383349	35.846961863091	-62.7571
0.0	0.0	0.0	1039.18	327.663	0.0	0.0	305.901	0.0	569.78	663.73	0.0	16633.7	0.0	0.0	0.0	901.362	404.853	637.42	36421.8	1	0.7710444301605917	1	12.582053084527269	35.65170867380709	157.009
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	834.796	0.0	32321.7	0.0	0.0	1025.19	426.789	0.0	0.0	24722.0	0	-4.69288525435383	1	13.410461387636195	29.293152433775802	86.6705
0.0	0.0	0.0	1039.18	474.00300000000004	1255.35	0.0	2066.24	0.0	427.92900000000003	0.0	0.0	2840.89	434.787	0.0	586.765	4790.67	0.0	10022.7	34083.7	0	4.4522316317367165	0	10.120728610570653	47.72733975941826	43.1395
0.0	1748.7	0.0	1391.67	0.0	2270.44	0.0	0.0	0.0	0.0	1033.36	715.459	17056.3	821.105	0.0	431.14099999999996	0.0	0.0	676.252	35074.5	1	8.069466153386516	0	8.513062667842966	31.28663405569309	-22.593000000000004
0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.22900000000004	0.0	0.0	0.0	0.0	28683.0	1067.11	0.0	0.0	362.01300000000003	338.44199999999995	1112.44	48352.1	1	0.5500004606141848	1	11.635863385550131	38.121165961375226	54.3202
556.694	0.0	0.0	0.0	487.837	0.0	0.0	0.0	0.0	348.895	0.0	0.0	6266.2	0.0	0.0	0.0	0.0	0.0	575.065	24277.1	1	0.11149235542806528	0	14.395131595732146	35.150481327594235	1.52155
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1482.37	0.0	10574.1	624.089	0.0	497.849	680.847	0.0	512.369	28435.4	1	-5.2454334756243775	0	14.197617519835413	31.03629058387095	176.158
0.0	476.353	0.0	1040.51	0.0	0.0	0.0	1725.97	942.855	873.107	402.515	0.0	5030.36	0.0	488.51599999999996	1463.42	678.8860000000002	0.0	595.619	37246.1	1	7.311680041989182	0	14.026763870470186	45.518123849820135	-20.7609
0.0	0.0	300.047	437.574	370.37199999999996	0.0	0.0	0.0	0.0	0.0	0.0	373.70099999999996	17956.3	0.0	0.0	0.0	274.212	489.01199999999994	676.252	37637.2	1	5.4996599549304905	0	7.9718419003244225	31.284839573482532	-31.6583
216.32	0.0	0.0	1182.66	0.0	0.0	0.0	0.0	0.0	368.69	609.99	0.0	19716.3	436.259	0.0	367.37800000000004	586.395	381.465	0.0	26963.3	1	-4.287723254700411	0	9.733661005824812	49.5436088665026	137.487
578.7869999999998	0.0	0.0	272.643	491.14	0.0	601.814	1317.59	1301.33	0.0	543.7130000000002	0.0	22803.9	0.0	0.0	0.0	1007.69	381.465	3786.82	25064.4	1	2.5598270162804324	1	13.453514968065178	33.947370273386156	187.21900000000002
0.0	0.0	0.0	1639.29	439.48800000000006	286.997	0.0	0.0	0.0	0.0	371.894	0.0	16112.4	0.0	0.0	534.015	347.66	270.92400000000004	595.619	35734.8	1	0.07561796779428824	1	13.704918024757314	30.087163660616692	228.42700000000002
261.221	1976.96	637.373	0.0	1794.12	0.0	1558.38	1117.32	0.0	0.0	0.0	0.0	17880.5	1870.35	951.663	0.0	0.0	944.952	489.561	58875.2	1	-2.9391490334894104	1	13.873424503890586	35.199387600331676	-85.6696
326.435	0.0	0.0	917.82	1482.86	0.0	925.3480000000001	218.94299999999998	691.472	0.0	1014.82	0.0	13182.4	0.0	0.0	0.0	443.971	593.887	941.8960000000001	36084.9	0	-3.957675451800462	0	9.779990819924356	33.896863136004875	-44.5921
0.0	0.0	0.0	0.0	0.0	1738.12	0.0	0.0	0.0	0.0	1320.52	346.903	12974.3	0.0	0.0	0.0	0.0	0.0	0.0	20821.5	1	-3.8134791806962665	0	14.15006341917082	30.227647183671213	287.805
0.0	0.0	0.0	0.0	0.0	0.0	808.232	237.585	0.0	0.0	7956.2	289.94	34756.1	0.0	0.0	0.0	0.0	2041.83	881.4760000000001	39671.7	0	-4.176400808089533	1	11.994531075262053	27.12658468174909	187.449
0.0	0.0	661.538	1430.17	0.0	0.0	0.0	717.325	0.0	0.0	0.0	0.0	19882.5	259.219	0.0	614.394	426.789	478.601	267.742	40697.4	0	-0.493774679806308	0	10.363003659765592	41.338520710807906	-49.4095
0.0	0.0	0.0	615.742	0.0	0.0	676.299	0.0	252.248	0.0	609.99	0.0	18896.8	0.0	0.0	0.0	0.0	0.0	0.0	23264.9	1	-0.09618156332835362	0	11.590196710103069	47.18445723211359	240.855
0.0	570.7040000000002	0.0	396.032	491.14	0.0	0.0	0.0	731.54	427.92900000000003	0.0	0.0	19258.0	0.0	545.174	534.015	0.0	0.0	551.524	24549.3	0	6.211011618513918	0	7.905880511349252	36.70592344140093	133.407
0.0	0.0	0.0	0.0	0.0	0.0	510.47	0.0	0.0	0.0	0.0	0.0	16112.4	436.259	0.0	0.0	0.0	396.083	1112.44	66098.3	0	-1.30034844310611	1	13.633765296407065	34.46363046059196	-80.2451
0.0	0.0	915.128	398.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5441.74	0.0	0.0	0.0	0.0	589.004	0.0	24535.9	0	-0.7742894512722119	0	11.9141171946618	47.361536739275124	45.8105
0.0	727.548	324.26099999999997	355.741	0.0	0.0	686.471	432.28	0.0	348.895	0.0	298.848	8573.87	0.0	1789.18	1158.48	322.781	431.129	575.065	32499.4	0	0.2849636017736085	0	8.850235048736996	31.302388662852913	-74.2415
338.279	3455.99	0.0	0.0	0.0	0.0	614.15	0.0	0.0	461.269	6339.23	0.0	25473.8	362.64099999999996	0.0	1514.64	1688.54	404.853	4143.22	22713.3	0	-2.3303423089946147	0	10.654835874476866	38.46645789144415	49.6926
556.694	0.0	0.0	1811.93	0.0	1131.82	548.388	0.0	0.0	0.0	0.0	0.0	17426.7	0.0	0.0	0.0	901.362	381.465	1173.97	39675.1	0	-0.4194093508864764	1	13.231242008848374	37.471715490289895	119.637
0.0	292.057	964.454	892.0110000000003	0.0	1021.53	0.0	405.481	242.979	0.0	371.894	0.0	15771.6	0.0	951.663	1187.25	0.0	498.459	0.0	36682.5	0	2.6529647826124454	0	9.94364018391284	46.773559196789094	72.6982
0.0	0.0	386.35	833.2819999999997	0.0	0.0	0.0	868.437	0.0	348.895	0.0	0.0	8375.81	0.0	0.0	996.513	338.98699999999997	221.021	0.0	40857.0	0	10.892628538979814	1	13.84054841265193	25.712363540214664	1.23838
431.56	3220.63	0.0	396.032	474.00300000000004	0.0	0.0	262.22900000000004	0.0	0.0	2315.31	491.827	25839.3	0.0	0.0	0.0	0.0	0.0	0.0	20376.9	0	-3.6194121755795465	0	8.460617283473578	41.97472928512671	350.286
0.0	0.0	0.0	0.0	1618.5	0.0	0.0	1279.14	0.0	0.0	0.0	491.827	17877.1	0.0	578.997	530.511	0.0	0.0	0.0	37518.7	0	-0.4372574997753497	1	14.53697848722169	36.78536284552179	-0.605136
0.0	0.0	1794.71	301.422	1572.61	0.0	1009.91	0.0	0.0	0.0	0.0	391.17	17506.7	1303.71	389.369	614.394	481.287	221.021	707.315	39610.4	0	3.806441210492988	1	13.297209115752487	32.88094940533102	87.2265
